Year,Month,Day,Short Name,Max of Price,Type
2023,March,24,MSFT,280.6300048828125,High
2023,March,24,MSFT,275.2799987792969,Low
2023,March,24,MSFT,277.239990234375,Open
2023,March,24,NFLX,328.3900146484375,Close
2023,March,24,NFLX,331.8299865722656,High
2023,March,24,NFLX,320.6300048828125,Low
2023,March,24,NFLX,320.6300048828125,Open
2023,March,27,AAPL,158.2799987792969,Close
2023,March,27,AAPL,160.7700042724609,High
2023,March,27,AAPL,157.8699951171875,Low
2023,March,27,AAPL,159.9400024414062,Open
2023,March,27,AMZN,98.04000091552734,Close
2023,March,27,AMZN,99.33999633789062,High
2023,March,27,AMZN,97.08000183105469,Low
2023,March,27,AMZN,99.06999969482422,Open
2023,March,27,GOOG,103.0599975585938,Close
2023,March,27,GOOG,105.4000015258789,High
2023,March,27,GOOG,102.629997253418,Low
2023,March,27,GOOG,105.3199996948242,Open
2023,March,27,GOOGL,102.4599990844727,Close
2023,March,27,GOOGL,104.7600021362305,High
2023,March,27,GOOGL,101.9300003051758,Low
2023,March,27,GOOGL,104.620002746582,Open
2023,March,27,META,202.8399963378906,Close
2023,March,27,META,205.8600006103516,High
2023,March,27,META,201.3600006103516,Low
2023,March,27,META,204.8099975585938,Open
2023,March,27,MSFT,276.3800048828125,Close
2023,March,27,MSFT,281.4599914550781,High
2023,March,27,MSFT,275.5199890136719,Low
2023,March,27,MSFT,280.5,Open
2023,March,27,NFLX,327.6600036621094,Close
2023,March,27,NFLX,336.4400024414062,High
2023,March,27,NFLX,324.4100036621094,Low
2023,March,27,NFLX,327.5499877929688,Open
2023,March,28,AAPL,157.6499938964844,Close
2023,March,28,AAPL,158.4900054931641,High
2023,March,28,AAPL,155.9799957275391,Low
2023,March,28,AAPL,157.9700012207031,Open
2023,March,28,AMZN,97.23999786376953,Close
2023,March,28,AMZN,98.44000244140625,High
2023,March,28,AMZN,96.29000091552734,Low
2023,March,28,AMZN,98.11000061035156,Open
2023,March,28,GOOG,101.3600006103516,Close
2023,March,28,GOOG,103,High
2023,March,28,GOOG,100.2799987792969,Low
2023,March,28,GOOG,103,Open
2023,March,28,GOOGL,101.0299987792969,Close
2023,March,28,GOOGL,102.4499969482422,High
2023,March,28,GOOGL,99.73999786376953,Low
2023,March,28,GOOGL,102.4400024414062,Open
2023,March,28,META,200.6799926757812,Close
2023,March,28,META,201.0299987792969,High
2023,March,28,META,197.8999938964844,Low
2023,March,28,META,200.1499938964844,Open
2023,March,28,MSFT,275.2300109863281,Close
2023,March,28,MSFT,276.1400146484375,High
2023,March,28,MSFT,272.0499877929688,Low
2023,March,28,MSFT,275.7900085449219,Open
2023,March,28,NFLX,323.5199890136719,Close
2023,March,28,NFLX,333.3200073242188,High
2023,March,28,NFLX,321.2799987792969,Low
2023,March,28,NFLX,326.0599975585938,Open
2023,March,29,AAPL,160.7700042724609,Close
2023,March,29,AAPL,161.0500030517578,High
2023,March,29,AAPL,159.3500061035156,Low
2023,March,29,AAPL,159.3699951171875,Open
2023,March,29,AMZN,100.25,Close
2023,March,29,AMZN,100.4199981689453,High
2023,March,29,AMZN,98.55999755859375,Low
2023,March,29,AMZN,98.69000244140625,Open
2023,March,29,GOOG,101.9000015258789,Close
2023,March,29,GOOG,102.8199996948242,High
2023,March,29,GOOG,101.0299987792969,Low
2023,March,29,GOOG,102.7200012207031,Open
2023,March,29,GOOGL,101.3899993896484,Close
2023,March,29,GOOGL,102.4899978637695,High
2023,March,29,GOOGL,100.6500015258789,Low
2023,March,29,GOOGL,102.2799987792969,Open
2023,March,29,META,205.3500061035156,Close
2023,March,29,META,205.7200012207031,High
2023,March,29,META,202.5399932861328,Low
2023,March,29,META,203.5599975585938,Open
2023,March,29,MSFT,280.510009765625,Close
2023,March,29,MSFT,281.1400146484375,High
2023,March,29,MSFT,278.4100036621094,Low
2023,March,29,MSFT,278.9599914550781,Open
2023,March,29,NFLX,332.0299987792969,Close
2023,March,29,NFLX,332.8500061035156,High
2023,March,29,NFLX,325.7300109863281,Low
2023,March,29,NFLX,326.2900085449219,Open
2023,March,30,AAPL,162.3600006103516,Close
2023,March,30,AAPL,162.4700012207031,High
2023,March,30,AAPL,161.2700042724609,Low
2023,March,30,AAPL,161.5299987792969,Open
2023,March,30,AMZN,102,Close
2023,March,30,AMZN,103.0400009155273,High
2023,March,30,AMZN,101.0100021362305,Low
2023,March,30,AMZN,101.5500030517578,Open
2023,March,30,GOOG,101.3199996948242,Close
2023,March,30,GOOG,101.6100006103516,High
2023,March,30,GOOG,100.2900009155273,Low
2023,March,30,GOOG,101.4400024414062,Open
2023,March,30,GOOGL,100.8899993896484,Close
2023,March,30,GOOGL,101.1600036621094,High
2023,March,30,GOOGL,99.77999877929688,Low
2023,March,30,GOOGL,100.9100036621094,Open
2023,March,30,META,207.8399963378906,Close
2023,March,30,META,208.0899963378906,High
2023,March,30,META,202.8200073242188,Low
2023,March,30,META,203.3800048828125,Open
2023,March,30,MSFT,284.0499877929688,Close
2023,March,30,MSFT,284.4599914550781,High
2023,March,30,MSFT,281.4800109863281,Low
2023,March,30,MSFT,284.2300109863281,Open
2023,March,30,NFLX,338.4299926757812,Close
2023,March,30,NFLX,343.2900085449219,High
2023,March,30,NFLX,335.2999877929688,Low
2023,March,30,NFLX,340.2699890136719,Open
2023,March,31,AAPL,164.8999938964844,Close
2023,March,31,AAPL,165,High
2023,March,31,AAPL,161.9100036621094,Low
2023,March,31,AAPL,162.4400024414062,Open
2023,March,31,AMZN,103.2900009155273,Close
2023,March,31,AMZN,103.4899978637695,High
2023,March,31,AMZN,101.9499969482422,Low
2023,March,31,AMZN,102.1600036621094,Open
2023,March,31,GOOG,104,Close
2023,March,31,GOOG,104.1900024414062,High
2023,March,31,GOOG,101.4400024414062,Low
2023,March,31,GOOG,101.7099990844727,Open
2023,March,31,GOOGL,103.7300033569336,Close
2023,March,31,GOOGL,103.8899993896484,High
2023,March,31,GOOGL,101.0400009155273,Low
2023,March,31,GOOGL,101.3000030517578,Open
2023,March,31,META,211.9400024414062,Close
2023,March,31,META,212.1699981689453,High
2023,March,31,META,206.7700042724609,Low
2023,March,31,META,207.2400054931641,Open
2023,March,31,MSFT,288.2999877929688,Close
2023,March,31,MSFT,289.2699890136719,High
2023,March,31,MSFT,283,Low
2023,March,31,MSFT,283.7300109863281,Open
2023,March,31,NFLX,345.4800109863281,Close
2023,March,31,NFLX,345.8399963378906,High
2023,March,31,NFLX,337.2000122070312,Low
2023,March,31,NFLX,340.0499877929688,Open
2023,April,3,AAPL,166.1699981689453,Close
2023,April,3,AAPL,166.2899932861328,High
2023,April,3,AAPL,164.2200012207031,Low
2023,April,3,AAPL,164.2700042724609,Open
2023,April,3,AMZN,102.4100036621094,Close
2023,April,3,AMZN,103.2900009155273,High
2023,April,3,AMZN,101.4300003051758,Low
2023,April,3,AMZN,102.3000030517578,Open
2023,April,3,GOOG,104.9100036621094,Close
2023,April,3,GOOG,104.9499969482422,High
2023,April,3,GOOG,102.379997253418,Low
2023,April,3,GOOG,102.6699981689453,Open
2023,April,3,GOOGL,104.3600006103516,Close
2023,April,3,GOOGL,104.5299987792969,High
2023,April,3,GOOGL,101.9300003051758,Low
2023,April,3,GOOGL,102.3899993896484,Open
2023,April,3,META,213.0700073242188,Close
2023,April,3,META,213.4900054931641,High
2023,April,3,META,208.1999969482422,Low
2023,April,3,META,208.8399963378906,Open
2023,April,3,MSFT,287.2300109863281,Close
2023,April,3,MSFT,288.2699890136719,High
2023,April,3,MSFT,283.9500122070312,Low
2023,April,3,MSFT,286.5199890136719,Open
2023,April,3,NFLX,348.2799987792969,Close
2023,April,3,NFLX,348.5799865722656,High
2023,April,3,NFLX,340.3999938964844,Low
2023,April,3,NFLX,341.8299865722656,Open
2023,April,4,AAPL,165.6300048828125,Close
2023,April,4,AAPL,166.8399963378906,High
2023,April,4,AAPL,165.1100006103516,Low
2023,April,4,AAPL,166.6000061035156,Open
2023,April,4,AMZN,103.9499969482422,Close
2023,April,4,AMZN,104.1999969482422,High
2023,April,4,AMZN,102.1100006103516,Low
2023,April,4,AMZN,102.75,Open
2023,April,4,GOOG,105.120002746582,Close
2023,April,4,GOOG,106.0999984741211,High
2023,April,4,GOOG,104.5999984741211,Low
2023,April,4,GOOG,104.8399963378906,Open
2023,April,4,GOOGL,104.7200012207031,Close
2023,April,4,GOOGL,105.5800018310547,High
2023,April,4,GOOGL,104.0400009155273,Low
2023,April,4,GOOGL,104.3300018310547,Open
2023,April,4,META,214.7200012207031,Close
2023,April,4,META,216.2400054931641,High
2023,April,4,META,212.5399932861328,Low
2023,April,4,META,213.3899993896484,Open
2023,April,4,MSFT,287.1799926757812,Close
2023,April,4,MSFT,290.4500122070312,High
2023,April,4,MSFT,285.6700134277344,Low
2023,April,4,MSFT,287.2300109863281,Open
2023,April,4,NFLX,346.75,Close
2023,April,4,NFLX,349.7999877929688,High
2023,April,4,NFLX,343.9500122070312,Low
2023,April,4,NFLX,348.489990234375,Open
2023,April,5,AAPL,163.7599945068359,Close
2023,April,5,AAPL,165.0500030517578,High
2023,April,5,AAPL,161.8000030517578,Low
2023,April,5,AAPL,164.7400054931641,Open
2023,April,5,AMZN,101.0999984741211,Close
2023,April,5,AMZN,103.9100036621094,High
2023,April,5,AMZN,100.75,Low
2023,April,5,AMZN,103.9100036621094,Open
2023,April,5,GOOG,104.9499969482422,Close
2023,April,5,GOOG,106.5400009155273,High
2023,April,5,GOOG,104.1019973754883,Low
2023,April,5,GOOG,106.120002746582,Open
2023,April,5,GOOGL,104.4700012207031,Close
2023,April,5,GOOGL,106.0999984741211,High
2023,April,5,GOOGL,103.6600036621094,Low
2023,April,5,GOOGL,105.7799987792969,Open
2023,April,5,META,211.4799957275391,Close
2023,April,5,META,215.1900024414062,High
2023,April,5,META,209.9400024414062,Low
2023,April,5,META,214.1499938964844,Open
2023,April,5,MSFT,284.3399963378906,Close
2023,April,5,MSFT,287.1499938964844,High
2023,April,5,MSFT,282.9200134277344,Low
2023,April,5,MSFT,285.8500061035156,Open
2023,April,5,NFLX,342.3500061035156,Close
2023,April,5,NFLX,345.4299926757812,High
2023,April,5,NFLX,336.25,Low
2023,April,5,NFLX,345.2999877929688,Open
2023,April,6,AAPL,164.6600036621094,Close
2023,April,6,AAPL,164.9600067138672,High
2023,April,6,AAPL,162,Low
2023,April,6,AAPL,162.4299926757812,Open
2023,April,6,AMZN,102.0599975585938,Close
2023,April,6,AMZN,102.379997253418,High
2023,April,6,AMZN,99.80000305175781,Low
2023,April,6,AMZN,100.75,Open
2023,April,6,GOOG,108.9000015258789,Close
2023,April,6,GOOG,109.629997253418,High
2023,April,6,GOOG,104.8150024414062,Low
2023,April,6,GOOG,105.7699966430664,Open
2023,April,6,GOOGL,108.4199981689453,Close
2023,April,6,GOOGL,109.1699981689453,High
2023,April,6,GOOGL,104.3300018310547,Low
2023,April,6,GOOGL,105.2600021362305,Open
2023,April,6,META,216.1000061035156,Close
2023,April,6,META,216.9400024414062,High
2023,April,6,META,208.6499938964844,Low
2023,April,6,META,209.25,Open
2023,April,6,MSFT,291.6000061035156,Close
2023,April,6,MSFT,292.0799865722656,High
2023,April,6,MSFT,282.0299987792969,Low
2023,April,6,MSFT,283.2099914550781,Open
2023,April,6,NFLX,339.3299865722656,Close
2023,April,6,NFLX,340.4800109863281,High
2023,April,6,NFLX,332.6300048828125,Low
2023,April,6,NFLX,339.3399963378906,Open
2023,April,10,AAPL,162.0299987792969,Close
2023,April,10,AAPL,162.0299987792969,High
2023,April,10,AAPL,160.0800018310547,Low
2023,April,10,AAPL,161.4199981689453,Open
2023,April,10,AMZN,102.1699981689453,Close
2023,April,10,AMZN,102.1999969482422,High
2023,April,10,AMZN,99.56999969482422,Low
2023,April,10,AMZN,100.9599990844727,Open
2023,April,10,GOOG,106.9499969482422,Close
2023,April,10,GOOG,107.9700012207031,High
2023,April,10,GOOG,105.5999984741211,Low
2023,April,10,GOOG,107.3899993896484,Open
2023,April,10,GOOGL,106.4400024414062,Close
2023,April,10,GOOGL,107.5899963378906,High
2023,April,10,GOOGL,105.120002746582,Low
2023,April,10,GOOGL,106.9800033569336,Open
2023,April,10,META,214.75,Close
2023,April,10,META,215.6600036621094,High
2023,April,10,META,210.6600036621094,Low
2023,April,10,META,214.7100067138672,Open
2023,April,10,MSFT,289.3900146484375,Close
2023,April,10,MSFT,289.6000061035156,High
2023,April,10,MSFT,284.7099914550781,Low
2023,April,10,MSFT,289.2099914550781,Open
2023,April,10,NFLX,338.989990234375,Close
2023,April,10,NFLX,339.8800048828125,High
2023,April,10,NFLX,333.3599853515625,Low
2023,April,10,NFLX,335.2699890136719,Open
2023,April,11,AAPL,160.8000030517578,Close
2023,April,11,AAPL,162.3600006103516,High
2023,April,11,AAPL,160.5099945068359,Low
2023,April,11,AAPL,162.3500061035156,Open
2023,April,11,AMZN,99.91999816894531,Close
2023,April,11,AMZN,101,High
2023,April,11,AMZN,99.01000213623047,Low
2023,April,11,AMZN,100.8000030517578,Open
2023,April,11,GOOG,106.120002746582,Close
2023,April,11,GOOG,107.2200012207031,High
2023,April,11,GOOG,105.2799987792969,Low
2023,April,11,GOOG,106.9199981689453,Open
2023,April,11,GOOGL,105.3499984741211,Close
2023,April,11,GOOGL,106.7300033569336,High
2023,April,11,GOOGL,104.6800003051758,Low
2023,April,11,GOOGL,106.5500030517578,Open
2023,April,11,META,213.8500061035156,Close
2023,April,11,META,216.0200042724609,High
2023,April,11,META,213.4100036621094,Low
2023,April,11,META,215.4799957275391,Open
2023,April,11,MSFT,282.8299865722656,Close
2023,April,11,MSFT,285.9800109863281,High
2023,April,11,MSFT,281.6400146484375,Low
2023,April,11,MSFT,285.75,Open
2023,April,11,NFLX,338.2099914550781,Close
2023,April,11,NFLX,347.1400146484375,High
2023,April,11,NFLX,337.6400146484375,Low
2023,April,11,NFLX,343.4500122070312,Open
2023,April,12,AAPL,160.1000061035156,Close
2023,April,12,AAPL,162.0599975585938,High
2023,April,12,AAPL,159.7799987792969,Low
2023,April,12,AAPL,161.2200012207031,Open
2023,April,12,AMZN,97.83000183105469,Close
2023,April,12,AMZN,100.5100021362305,High
2023,April,12,AMZN,97.70999908447266,Low
2023,April,12,AMZN,100.4000015258789,Open
2023,April,12,GOOG,105.2200012207031,Close
2023,April,12,GOOG,107.5869979858398,High
2023,April,12,GOOG,104.9700012207031,Low
2023,April,12,GOOG,107.3899993896484,Open
2023,April,12,GOOGL,104.6399993896484,Close
2023,April,12,GOOGL,106.75,High
2023,April,12,GOOGL,104.3399963378906,Low
2023,April,12,GOOGL,106.5800018310547,Open
2023,April,12,META,214,Close
2023,April,12,META,216.8399963378906,High
2023,April,12,META,212.5800018310547,Low
2023,April,12,META,214.8399963378906,Open
2023,April,12,MSFT,283.489990234375,Close
2023,April,12,MSFT,287.010009765625,High
2023,April,12,MSFT,281.9599914550781,Low
2023,April,12,MSFT,284.7900085449219,Open
2023,April,12,NFLX,331.0299987792969,Close
2023,April,12,NFLX,342.7999877929688,High
2023,April,12,NFLX,330.0400085449219,Low
2023,April,12,NFLX,340.8099975585938,Open
2023,April,13,AAPL,165.5599975585938,Close
2023,April,13,AAPL,165.8000030517578,High
2023,April,13,AAPL,161.4199981689453,Low
2023,April,13,AAPL,161.6300048828125,Open
2023,April,13,AMZN,102.4000015258789,Close
2023,April,13,AMZN,102.5699996948242,High
2023,April,13,AMZN,98.70999908447266,Low
2023,April,13,AMZN,98.94999694824219,Open
2023,April,13,GOOG,108.1900024414062,Close
2023,April,13,GOOG,108.2649993896484,High
2023,April,13,GOOG,106.4400024414062,Low
2023,April,13,GOOG,106.4700012207031,Open
2023,April,13,GOOGL,107.4300003051758,Close
2023,April,13,GOOGL,107.4899978637695,High
2023,April,13,GOOGL,105.8399963378906,Low
2023,April,13,GOOGL,105.8399963378906,Open
2023,April,13,META,220.3500061035156,Close
2023,April,13,META,221.1499938964844,High
2023,April,13,META,215.6900024414062,Low
2023,April,13,META,215.7299957275391,Open
2023,April,13,MSFT,289.8399963378906,Close
2023,April,13,MSFT,289.8999938964844,High
2023,April,13,MSFT,283.1700134277344,Low
2023,April,13,MSFT,283.5899963378906,Open
2023,April,13,NFLX,346.1900024414062,Close
2023,April,13,NFLX,346.4299926757812,High
2023,April,13,NFLX,338.75,Low
2023,April,13,NFLX,339.989990234375,Open
2023,April,14,AAPL,165.2100067138672,Close
2023,April,14,AAPL,166.3200073242188,High
2023,April,14,AAPL,163.8200073242188,Low
2023,April,14,AAPL,164.5899963378906,Open
2023,April,14,AMZN,102.5100021362305,Close
2023,April,14,AMZN,103.1999969482422,High
2023,April,14,AMZN,101.1100006103516,Low
2023,April,14,AMZN,102.0699996948242,Open
2023,April,14,GOOG,109.4599990844727,Close
2023,April,14,GOOG,109.5800018310547,High
2023,April,14,GOOG,107.5899963378906,Low
2023,April,14,GOOG,107.6900024414062,Open
2023,April,14,GOOGL,108.870002746582,Close
2023,April,14,GOOGL,108.9400024414062,High
2023,April,14,GOOGL,106.8399963378906,Low
2023,April,14,GOOGL,106.8899993896484,Open
2023,April,14,META,221.4900054931641,Close
2023,April,14,META,222.1100006103516,High
2023,April,14,META,217.5500030517578,Low
2023,April,14,META,217.8800048828125,Open
2023,April,14,MSFT,286.1400146484375,Close
2023,April,14,MSFT,288.4800109863281,High
2023,April,14,MSFT,283.6900024414062,Low
2023,April,14,MSFT,287,Open
2023,April,14,NFLX,338.6300048828125,Close
2023,April,14,NFLX,344.8500061035156,High
2023,April,14,NFLX,336.4100036621094,Low
2023,April,14,NFLX,342.9400024414062,Open
2023,April,17,AAPL,165.2299957275391,Close
2023,April,17,AAPL,165.3899993896484,High
2023,April,17,AAPL,164.0299987792969,Low
2023,April,17,AAPL,165.0899963378906,Open
2023,April,17,AMZN,102.7399978637695,Close
2023,April,17,AMZN,103.7300033569336,High
2023,April,17,AMZN,101.5899963378906,Low
2023,April,17,AMZN,103.1600036621094,Open
2023,April,17,GOOG,106.4199981689453,Close
2023,April,17,GOOG,106.7099990844727,High
2023,April,17,GOOG,105.3199996948242,Low
2023,April,17,GOOG,105.4300003051758,Open
2023,April,17,GOOGL,105.9700012207031,Close
2023,April,17,GOOGL,106.1600036621094,High
2023,April,17,GOOGL,104.5199966430664,Low
2023,April,17,GOOGL,104.6600036621094,Open
2023,April,17,META,218.8600006103516,Close
2023,April,17,META,220.9799957275391,High
2023,April,17,META,217.1300048828125,Low
2023,April,17,META,219.7899932861328,Open
2023,April,17,MSFT,288.7999877929688,Close
2023,April,17,MSFT,291.6000061035156,High
2023,April,17,MSFT,286.1600036621094,Low
2023,April,17,MSFT,289.9299926757812,Open
2023,April,17,NFLX,332.7200012207031,Close
2023,April,17,NFLX,338.3900146484375,High
2023,April,17,NFLX,327.5,Low
2023,April,17,NFLX,338,Open
2023,April,18,AAPL,166.4700012207031,Close
2023,April,18,AAPL,167.4100036621094,High
2023,April,18,AAPL,165.6499938964844,Low
2023,April,18,AAPL,166.1000061035156,Open
2023,April,18,AMZN,102.3000030517578,Close
2023,April,18,AMZN,104.1999969482422,High
2023,April,18,AMZN,101.5199966430664,Low
2023,April,18,AMZN,103.9499969482422,Open
2023,April,18,GOOG,105.120002746582,Close
2023,April,18,GOOG,107.0500030517578,High
2023,April,18,GOOG,104.7799987792969,Low
2023,April,18,GOOG,107,Open
2023,April,18,GOOGL,104.5,Close
2023,April,18,GOOGL,106.5400009155273,High
2023,April,18,GOOGL,104.0699996948242,Low
2023,April,18,GOOGL,106.4899978637695,Open
2023,April,18,META,217.8899993896484,Close
2023,April,18,META,220.4400024414062,High
2023,April,18,META,216.2100067138672,Low
2023,April,18,META,219.9100036621094,Open
2023,April,18,MSFT,288.3699951171875,Close
2023,April,18,MSFT,291.760009765625,High
2023,April,18,MSFT,287.010009765625,Low
2023,April,18,MSFT,291.5700073242188,Open
2023,April,18,NFLX,333.7000122070312,Close
2023,April,18,NFLX,337.1900024414062,High
2023,April,18,NFLX,330.5,Low
2023,April,18,NFLX,335,Open
2023,April,19,AAPL,167.6300048828125,Close
2023,April,19,AAPL,168.1600036621094,High
2023,April,19,AAPL,165.5399932861328,Low
2023,April,19,AAPL,165.8000030517578,Open
2023,April,19,AMZN,104.3000030517578,Close
2023,April,19,AMZN,105.120002746582,High
2023,April,19,AMZN,101.3899993896484,Low
2023,April,19,AMZN,101.5800018310547,Open
2023,April,19,GOOG,105.0199966430664,Close
2023,April,19,GOOG,105.7249984741211,High
2023,April,19,GOOG,103.8000030517578,Low
2023,April,19,GOOG,104.2149963378906,Open
2023,April,19,GOOGL,104.1800003051758,Close
2023,April,19,GOOGL,104.9800033569336,High
2023,April,19,GOOGL,103.0699996948242,Low
2023,April,19,GOOGL,103.5800018310547,Open
2023,April,19,META,215.6999969482422,Close
2023,April,19,META,217.3300018310547,High
2023,April,19,META,212.9299926757812,Low
2023,April,19,META,213.4700012207031,Open
2023,April,19,MSFT,288.4500122070312,Close
2023,April,19,MSFT,289.0499877929688,High
2023,April,19,MSFT,284.5400085449219,Low
2023,April,19,MSFT,285.989990234375,Open
2023,April,19,NFLX,323.1199951171875,Close
2023,April,19,NFLX,325.75,High
2023,April,19,NFLX,316.1000061035156,Low
2023,April,19,NFLX,324.2099914550781,Open
2023,April,20,AAPL,166.6499938964844,Close
2023,April,20,AAPL,167.8699951171875,High
2023,April,20,AAPL,165.5599975585938,Low
2023,April,20,AAPL,166.0899963378906,Open
2023,April,20,AMZN,103.8099975585938,Close
2023,April,20,AMZN,105.25,High
2023,April,20,AMZN,103.2099990844727,Low
2023,April,20,AMZN,103.5299987792969,Open
2023,April,20,GOOG,105.9000015258789,Close
2023,April,20,GOOG,106.8880004882812,High
2023,April,20,GOOG,104.6399993896484,Low
2023,April,20,GOOG,104.6500015258789,Open
2023,April,20,GOOGL,105.2900009155273,Close
2023,April,20,GOOGL,106.25,High
2023,April,20,GOOGL,103.870002746582,Low
2023,April,20,GOOGL,103.9100036621094,Open
2023,April,20,META,213.0700073242188,Close
2023,April,20,META,216.75,High
2023,April,20,META,212.7700042724609,Low
2023,April,20,META,213.4799957275391,Open
2023,April,20,MSFT,286.1099853515625,Close
2023,April,20,MSFT,289.0299987792969,High
2023,April,20,MSFT,285.0799865722656,Low
2023,April,20,MSFT,285.25,Open
2023,April,20,NFLX,325.3500061035156,Close
2023,April,20,NFLX,331.4299926757812,High
2023,April,20,NFLX,318.3299865722656,Low
2023,April,20,NFLX,320.3900146484375,Open
